"","state_code","school_code","people","year","state_name"
"6978",28,3,46358,2013,"new hampshire"
"6979",28,4,42767,2013,"new hampshire"
"6980",28,5,42362,2013,"new hampshire"
"6981",28,6,49004,2013,"new hampshire"
"6982",28,7,46524,2013,"new hampshire"
"6983",28,8,49803,2013,"new hampshire"
"6984",28,9,59229,2013,"new hampshire"
"6985",28,10,61291,2013,"new hampshire"
"6986",28,11,89473,2013,"new hampshire"
"6987",28,12,90554,2013,"new hampshire"
"6988",28,13,116826,2013,"new hampshire"
"6989",28,14,125968,2013,"new hampshire"
"6990",28,15,46785,2013,"new hampshire"
"6991",28,16,541222,2013,"new hampshire"
"6992",28,17,136157,2013,"new hampshire"
"6993",28,18,144630,2013,"new hampshire"
"6994",28,19,426553,2013,"new hampshire"
"6995",28,20,179855,2013,"new hampshire"
"6996",28,21,265000,2013,"new hampshire"
"6997",28,22,102815,2013,"new hampshire"
"6998",28,23,24864,2013,"new hampshire"
"6999",28,24,16708,2013,"new hampshire"
"7000",28,NA,113403,2013,"new hampshire"
"7001",29,1,196400,2013,"new jersey"
"7002",29,2,95402,2013,"new jersey"
"7003",29,3,83897,2013,"new jersey"
"7004",29,4,78568,2013,"new jersey"
"7005",29,5,79443,2013,"new jersey"
"7006",29,6,85368,2013,"new jersey"
"7007",29,7,83058,2013,"new jersey"
"7008",29,8,85679,2013,"new jersey"
"7009",29,9,93907,2013,"new jersey"
"7010",29,10,93098,2013,"new jersey"
"7011",29,11,165341,2013,"new jersey"
"7012",29,12,141801,2013,"new jersey"
"7013",29,13,188109,2013,"new jersey"
"7014",29,14,197699,2013,"new jersey"
"7015",29,15,71443,2013,"new jersey"
"7016",29,16,1246853,2013,"new jersey"
"7017",29,17,211304,2013,"new jersey"
"7018",29,18,367461,2013,"new jersey"
"7019",29,19,801930,2013,"new jersey"
"7020",29,20,317271,2013,"new jersey"
"7021",29,21,720204,2013,"new jersey"
"7022",29,22,291239,2013,"new jersey"
"7023",29,23,67145,2013,"new jersey"
"7024",29,24,44992,2013,"new jersey"
"7025",29,NA,218643,2013,"new jersey"
"7026",30,1,30430,2013,"new mexico"
"7027",30,2,15938,2013,"new mexico"
"7028",30,3,14413,2013,"new mexico"
"7029",30,4,10848,2013,"new mexico"
"7030",30,5,12651,2013,"new mexico"
"7031",30,6,14200,2013,"new mexico"
"7032",30,7,11398,2013,"new mexico"
"7033",30,8,13188,2013,"new mexico"
"7034",30,9,11907,2013,"new mexico"
"7035",30,10,14664,2013,"new mexico"
"7036",30,11,22116,2013,"new mexico"
"7037",30,12,20597,2013,"new mexico"
"7038",30,13,25417,2013,"new mexico"
"7039",30,14,25637,2013,"new mexico"
"7040",30,15,8208,2013,"new mexico"
"7041",30,16,192665,2013,"new mexico"
"7042",30,17,40952,2013,"new mexico"
"7043",30,18,59154,2013,"new mexico"
"7044",30,19,159161,2013,"new mexico"
"7045",30,20,60720,2013,"new mexico"
"7046",30,21,144172,2013,"new mexico"
"7047",30,22,44235,2013,"new mexico"
"7048",30,23,12072,2013,"new mexico"
"7049",30,24,7174,2013,"new mexico"
"7050",30,NA,34169,2013,"new mexico"
"7051",31,1,64420,2013,"new york"
"7052",31,2,32387,2013,"new york"
"7053",31,3,27300,2013,"new york"
"7054",31,4,25456,2013,"new york"
"7055",31,5,29200,2013,"new york"
"7056",31,6,28024,2013,"new york"
"7057",31,7,28086,2013,"new york"
"7058",31,8,24985,2013,"new york"
"7059",31,9,35661,2013,"new york"
"7060",31,10,30953,2013,"new york"
"7061",31,11,42239,2013,"new york"
"7062",31,12,40506,2013,"new york"
"7063",31,13,41764,2013,"new york"
"7064",31,14,47498,2013,"new york"
"7065",31,15,19154,2013,"new york"
"7066",31,16,336897,2013,"new york"
"7067",31,17,44029,2013,"new york"
"7068",31,18,115745,2013,"new york"
"7069",31,19,261299,2013,"new york"
"7070",31,20,130552,2013,"new york"
"7071",31,21,258719,2013,"new york"
"7072",31,22,79523,2013,"new york"
"7073",31,23,20257,2013,"new york"
"7074",31,24,13699,2013,"new york"
"7075",31,NA,76856,2013,"new york"
"7076",32,1,117452,2013,"north carolina"
"7077",32,2,31855,2013,"north carolina"
"7078",32,3,39241,2013,"north carolina"
"7079",32,4,37566,2013,"north carolina"
"7080",32,5,42771,2013,"north carolina"
"7081",32,6,44041,2013,"north carolina"
"7082",32,7,41603,2013,"north carolina"
"7083",32,8,42158,2013,"north carolina"
"7084",32,9,71854,2013,"north carolina"
"7085",32,10,41940,2013,"north carolina"
"7086",32,11,57677,2013,"north carolina"
"7087",32,12,73279,2013,"north carolina"
"7088",32,13,81544,2013,"north carolina"
"7089",32,14,102148,2013,"north carolina"
"7090",32,15,59430,2013,"north carolina"
"7091",32,16,535183,2013,"north carolina"
"7092",32,17,85067,2013,"north carolina"
"7093",32,18,156390,2013,"north carolina"
"7094",32,19,412074,2013,"north carolina"
"7095",32,20,151145,2013,"north carolina"
"7096",32,21,287938,2013,"north carolina"
"7097",32,22,96242,2013,"north carolina"
"7098",32,23,27928,2013,"north carolina"
"7099",32,24,14951,2013,"north carolina"
"7100",32,NA,102671,2013,"north carolina"
"7101",33,1,32998,2013,"north dakota"
"7102",33,2,17998,2013,"north dakota"
"7103",33,3,15085,2013,"north dakota"
"7104",33,4,16768,2013,"north dakota"
"7105",33,5,17093,2013,"north dakota"
"7106",33,6,16540,2013,"north dakota"
"7107",33,7,13703,2013,"north dakota"
"7108",33,8,17318,2013,"north dakota"
"7109",33,9,19086,2013,"north dakota"
"7110",33,10,19998,2013,"north dakota"
"7111",33,11,28921,2013,"north dakota"
"7112",33,12,28535,2013,"north dakota"
"7113",33,13,33224,2013,"north dakota"
"7114",33,14,31717,2013,"north dakota"
"7115",33,15,12895,2013,"north dakota"
"7116",33,16,265523,2013,"north dakota"
"7117",33,17,42033,2013,"north dakota"
"7118",33,18,68907,2013,"north dakota"
"7119",33,19,160224,2013,"north dakota"
"7120",33,20,91660,2013,"north dakota"
"7121",33,21,211803,2013,"north dakota"
"7122",33,22,90507,2013,"north dakota"
"7123",33,23,15652,2013,"north dakota"
"7124",33,24,14389,2013,"north dakota"
"7125",33,NA,38473,2013,"north dakota"
"7126",34,1,275930,2013,"ohio"
"7127",34,2,157515,2013,"ohio"
"7128",34,3,112736,2013,"ohio"
"7129",34,4,114520,2013,"ohio"
"7130",34,5,126781,2013,"ohio"
"7131",34,6,130122,2013,"ohio"
"7132",34,7,135263,2013,"ohio"
"7133",34,8,144955,2013,"ohio"
"7134",34,9,188555,2013,"ohio"
"7135",34,10,146219,2013,"ohio"
"7136",34,11,206785,2013,"ohio"
"7137",34,12,195555,2013,"ohio"
"7138",34,13,214593,2013,"ohio"
"7139",34,14,257908,2013,"ohio"
"7140",34,15,119028,2013,"ohio"
"7141",34,16,1823853,2013,"ohio"
"7142",34,17,168308,2013,"ohio"
"7143",34,18,371207,2013,"ohio"
"7144",34,19,966957,2013,"ohio"
"7145",34,20,417050,2013,"ohio"
"7146",34,21,1446970,2013,"ohio"
"7147",34,22,602876,2013,"ohio"
"7148",34,23,143924,2013,"ohio"
"7149",34,24,90170,2013,"ohio"
"7150",34,NA,310129,2013,"ohio"
"7151",35,1,85125,2013,"oklahoma"
"7152",35,2,29238,2013,"oklahoma"
"7153",35,3,30010,2013,"oklahoma"
"7154",35,4,29497,2013,"oklahoma"
"7155",35,5,31300,2013,"oklahoma"
"7156",35,6,35823,2013,"oklahoma"
"7157",35,7,34899,2013,"oklahoma"
"7158",35,8,36549,2013,"oklahoma"
"7159",35,9,55546,2013,"oklahoma"
"7160",35,10,36939,2013,"oklahoma"
"7161",35,11,53458,2013,"oklahoma"
"7162",35,12,57889,2013,"oklahoma"
"7163",35,13,64600,2013,"oklahoma"
"7164",35,14,78667,2013,"oklahoma"
"7165",35,15,28619,2013,"oklahoma"
"7166",35,16,351628,2013,"oklahoma"
"7167",35,17,67686,2013,"oklahoma"
"7168",35,18,104182,2013,"oklahoma"
"7169",35,19,310320,2013,"oklahoma"
"7170",35,20,113987,2013,"oklahoma"
"7171",35,21,207508,2013,"oklahoma"
"7172",35,22,110517,2013,"oklahoma"
"7173",35,23,21578,2013,"oklahoma"
"7174",35,24,24785,2013,"oklahoma"
"7175",35,NA,81900,2013,"oklahoma"
"7176",36,1,675199,2013,"oregon"
"7177",36,2,278666,2013,"oregon"
"7178",36,3,247970,2013,"oregon"
"7179",36,4,238245,2013,"oregon"
"7180",36,5,262790,2013,"oregon"
"7181",36,6,284214,2013,"oregon"
"7182",36,7,275579,2013,"oregon"
"7183",36,8,315132,2013,"oregon"
"7184",36,9,429958,2013,"oregon"
"7185",36,10,316494,2013,"oregon"
"7186",36,11,475478,2013,"oregon"
"7187",36,12,481764,2013,"oregon"
"7188",36,13,537643,2013,"oregon"
"7189",36,14,608610,2013,"oregon"
"7190",36,15,343942,2013,"oregon"
"7191",36,16,3558484,2013,"oregon"
"7192",36,17,563858,2013,"oregon"
"7193",36,18,791993,2013,"oregon"
"7194",36,19,2205285,2013,"oregon"
"7195",36,20,1246295,2013,"oregon"
"7196",36,21,2799080,2013,"oregon"
"7197",36,22,1405542,2013,"oregon"
"7198",36,23,360767,2013,"oregon"
"7199",36,24,186002,2013,"oregon"
"7200",36,NA,687670,2013,"oregon"
"7201",37,1,357209,2013,"pennsylvania"
"7202",37,2,154743,2013,"pennsylvania"
"7203",37,3,135049,2013,"pennsylvania"
"7204",37,4,126601,2013,"pennsylvania"
"7205",37,5,129771,2013,"pennsylvania"
"7206",37,6,150238,2013,"pennsylvania"
"7207",37,7,146209,2013,"pennsylvania"
"7208",37,8,160289,2013,"pennsylvania"
"7209",37,9,203191,2013,"pennsylvania"
"7210",37,10,176484,2013,"pennsylvania"
"7211",37,11,241416,2013,"pennsylvania"
"7212",37,12,292085,2013,"pennsylvania"
"7213",37,13,330017,2013,"pennsylvania"
"7214",37,14,324428,2013,"pennsylvania"
"7215",37,15,107489,2013,"pennsylvania"
"7216",37,16,1732938,2013,"pennsylvania"
"7217",37,17,313771,2013,"pennsylvania"
"7218",37,18,530925,2013,"pennsylvania"
"7219",37,19,1311835,2013,"pennsylvania"
"7220",37,20,602387,2013,"pennsylvania"
"7221",37,21,1245721,2013,"pennsylvania"
"7222",37,22,442428,2013,"pennsylvania"
"7223",37,23,95043,2013,"pennsylvania"
"7224",37,24,81137,2013,"pennsylvania"
"7225",37,NA,357862,2013,"pennsylvania"
"7226",38,1,21569,2013,"rhode island"
"7227",38,2,11995,2013,"rhode island"
"7228",38,3,9796,2013,"rhode island"
"7229",38,4,11269,2013,"rhode island"
"7230",38,5,7338,2013,"rhode island"
"7231",38,6,8772,2013,"rhode island"
"7232",38,7,8187,2013,"rhode island"
"7233",38,8,8037,2013,"rhode island"
"7234",38,9,8735,2013,"rhode island"
"7235",38,10,9647,2013,"rhode island"
"7236",38,11,22516,2013,"rhode island"
"7237",38,12,11557,2013,"rhode island"
"7238",38,13,14819,2013,"rhode island"
"7239",38,14,17313,2013,"rhode island"
"7240",38,15,5092,2013,"rhode island"
"7241",38,16,129932,2013,"rhode island"
"7242",38,17,18817,2013,"rhode island"
"7243",38,18,41496,2013,"rhode island"
"7244",38,19,106443,2013,"rhode island"
"7245",38,20,67815,2013,"rhode island"
"7246",38,21,99859,2013,"rhode island"
"7247",38,22,22814,2013,"rhode island"
"7248",38,23,6149,2013,"rhode island"
"7249",38,24,5645,2013,"rhode island"
"7250",38,NA,27591,2013,"rhode island"
"7251",39,1,375763,2013,"south carolina"
"7252",39,2,177512,2013,"south carolina"
"7253",39,3,153318,2013,"south carolina"
"7254",39,4,145091,2013,"south carolina"
"7255",39,5,154324,2013,"south carolina"
"7256",39,6,153892,2013,"south carolina"
"7257",39,7,156997,2013,"south carolina"
"7258",39,8,167257,2013,"south carolina"
"7259",39,9,174997,2013,"south carolina"
"7260",39,10,175781,2013,"south carolina"
"7261",39,11,284539,2013,"south carolina"
"7262",39,12,273016,2013,"south carolina"
"7263",39,13,342009,2013,"south carolina"
"7264",39,14,398610,2013,"south carolina"
"7265",39,15,156483,2013,"south carolina"
"7266",39,16,2707999,2013,"south carolina"
"7267",39,17,327905,2013,"south carolina"
"7268",39,18,660310,2013,"south carolina"
"7269",39,19,1435049,2013,"south carolina"
"7270",39,20,666135,2013,"south carolina"
"7271",39,21,1337272,2013,"south carolina"
"7272",39,22,532052,2013,"south carolina"
"7273",39,23,121576,2013,"south carolina"
"7274",39,24,77956,2013,"south carolina"
"7275",39,NA,402025,2013,"south carolina"
"7276",40,1,136170,2013,"south dakota"
"7277",40,2,64495,2013,"south dakota"
"7278",40,3,58808,2013,"south dakota"
"7279",40,4,55396,2013,"south dakota"
"7280",40,5,58643,2013,"south dakota"
"7281",40,6,57352,2013,"south dakota"
"7282",40,7,59566,2013,"south dakota"
"7283",40,8,56617,2013,"south dakota"
"7284",40,9,78531,2013,"south dakota"
"7285",40,10,64404,2013,"south dakota"
"7286",40,11,89705,2013,"south dakota"
"7287",40,12,103282,2013,"south dakota"
"7288",40,13,114615,2013,"south dakota"
"7289",40,14,137285,2013,"south dakota"
"7290",40,15,47270,2013,"south dakota"
"7291",40,16,779161,2013,"south dakota"
"7292",40,17,139050,2013,"south dakota"
"7293",40,18,219697,2013,"south dakota"
"7294",40,19,516438,2013,"south dakota"
"7295",40,20,201590,2013,"south dakota"
"7296",40,21,423464,2013,"south dakota"
"7297",40,22,141307,2013,"south dakota"
"7298",40,23,35190,2013,"south dakota"
"7299",40,24,23773,2013,"south dakota"
"7300",40,NA,155487,2013,"south dakota"
"7301",41,1,130282,2013,"tennessee"
"7302",41,2,53299,2013,"tennessee"
"7303",41,3,51825,2013,"tennessee"
"7304",41,4,49913,2013,"tennessee"
"7305",41,5,50142,2013,"tennessee"
"7306",41,6,51688,2013,"tennessee"
"7307",41,7,54523,2013,"tennessee"
"7308",41,8,54135,2013,"tennessee"
"7309",41,9,78300,2013,"tennessee"
"7310",41,10,54592,2013,"tennessee"
"7311",41,11,77624,2013,"tennessee"
"7312",41,12,83094,2013,"tennessee"
"7313",41,13,95218,2013,"tennessee"
"7314",41,14,110401,2013,"tennessee"
"7315",41,15,54751,2013,"tennessee"
"7316",41,16,632914,2013,"tennessee"
"7317",41,17,145090,2013,"tennessee"
"7318",41,18,272913,2013,"tennessee"
"7319",41,19,598989,2013,"tennessee"
"7320",41,20,237960,2013,"tennessee"
"7321",41,21,524836,2013,"tennessee"
"7322",41,22,210744,2013,"tennessee"
"7323",41,23,54397,2013,"tennessee"
"7324",41,24,37606,2013,"tennessee"
"7325",41,NA,134030,2013,"tennessee"
"7326",42,1,380871,2013,"texas"
"7327",42,2,186219,2013,"texas"
"7328",42,3,151847,2013,"texas"
"7329",42,4,152050,2013,"texas"
"7330",42,5,154504,2013,"texas"
"7331",42,6,162978,2013,"texas"
"7332",42,7,159772,2013,"texas"
"7333",42,8,169893,2013,"texas"
"7334",42,9,194248,2013,"texas"
"7335",42,10,185054,2013,"texas"
"7336",42,11,305075,2013,"texas"
"7337",42,12,293206,2013,"texas"
"7338",42,13,377060,2013,"texas"
"7339",42,14,403194,2013,"texas"
"7340",42,15,157998,2013,"texas"
"7341",42,16,3245390,2013,"texas"
"7342",42,17,379615,2013,"texas"
"7343",42,18,607143,2013,"texas"
"7344",42,19,1339264,2013,"texas"
"7345",42,20,739753,2013,"texas"
"7346",42,21,1624033,2013,"texas"
"7347",42,22,693238,2013,"texas"
"7348",42,23,164030,2013,"texas"
"7349",42,24,116222,2013,"texas"
"7350",42,NA,417202,2013,"texas"
"7351",44,1,36124,2013,"vermont"
"7352",44,2,12613,2013,"vermont"
"7353",44,3,12026,2013,"vermont"
"7354",44,4,13345,2013,"vermont"
"7355",44,5,13024,2013,"vermont"
"7356",44,6,13761,2013,"vermont"
"7357",44,7,16953,2013,"vermont"
"7358",44,8,14588,2013,"vermont"
"7359",44,9,18676,2013,"vermont"
"7360",44,10,17358,2013,"vermont"
"7361",44,11,23574,2013,"vermont"
"7362",44,12,29011,2013,"vermont"
"7363",44,13,33631,2013,"vermont"
"7364",44,14,31911,2013,"vermont"
"7365",44,15,11963,2013,"vermont"
"7366",44,16,193278,2013,"vermont"
"7367",44,17,33743,2013,"vermont"
"7368",44,18,50421,2013,"vermont"
"7369",44,19,135700,2013,"vermont"
"7370",44,20,65215,2013,"vermont"
"7371",44,21,149925,2013,"vermont"
"7372",44,22,65123,2013,"vermont"
"7373",44,23,15481,2013,"vermont"
"7374",44,24,10512,2013,"vermont"
"7375",44,NA,32766,2013,"vermont"
"7376",45,1,167582,2013,"virginia"
"7377",45,2,67420,2013,"virginia"
"7378",45,3,73981,2013,"virginia"
"7379",45,4,62501,2013,"virginia"
"7380",45,5,64016,2013,"virginia"
"7381",45,6,67934,2013,"virginia"
"7382",45,7,64774,2013,"virginia"
"7383",45,8,72004,2013,"virginia"
"7384",45,9,91978,2013,"virginia"
"7385",45,10,82370,2013,"virginia"
"7386",45,11,112575,2013,"virginia"
"7387",45,12,134115,2013,"virginia"
"7388",45,13,163792,2013,"virginia"
"7389",45,14,168937,2013,"virginia"
"7390",45,15,71699,2013,"virginia"
"7391",45,16,938691,2013,"virginia"
"7392",45,17,160438,2013,"virginia"
"7393",45,18,239668,2013,"virginia"
"7394",45,19,632179,2013,"virginia"
"7395",45,20,296616,2013,"virginia"
"7396",45,21,541336,2013,"virginia"
"7397",45,22,206527,2013,"virginia"
"7398",45,23,44032,2013,"virginia"
"7399",45,24,31590,2013,"virginia"
"7400",45,NA,167168,2013,"virginia"
"7401",46,1,29169,2013,"washington"
"7402",46,2,14326,2013,"washington"
"7403",46,3,12807,2013,"washington"
"7404",46,4,11491,2013,"washington"
"7405",46,5,12010,2013,"washington"
"7406",46,6,11470,2013,"washington"
"7407",46,7,12058,2013,"washington"
"7408",46,8,10869,2013,"washington"
"7409",46,9,14136,2013,"washington"
"7410",46,10,11476,2013,"washington"
"7411",46,11,25694,2013,"washington"
"7412",46,12,17195,2013,"washington"
"7413",46,13,20609,2013,"washington"
"7414",46,14,22015,2013,"washington"
"7415",46,15,8347,2013,"washington"
"7416",46,16,171494,2013,"washington"
"7417",46,17,27988,2013,"washington"
"7418",46,18,43948,2013,"washington"
"7419",46,19,112809,2013,"washington"
"7420",46,20,61049,2013,"washington"
"7421",46,21,106329,2013,"washington"
"7422",46,22,30217,2013,"washington"
"7423",46,23,5845,2013,"washington"
"7424",46,24,6468,2013,"washington"
"7425",46,NA,34417,2013,"washington"
"7426",47,1,233792,2013,"west virginia"
"7427",47,2,87202,2013,"west virginia"
"7428",47,3,88152,2013,"west virginia"
"7429",47,4,83449,2013,"west virginia"
"7430",47,5,89385,2013,"west virginia"
"7431",47,6,94403,2013,"west virginia"
"7432",47,7,96652,2013,"west virginia"
"7433",47,8,97077,2013,"west virginia"
"7434",47,9,120489,2013,"west virginia"
"7435",47,10,112841,2013,"west virginia"
"7436",47,11,189686,2013,"west virginia"
"7437",47,12,168332,2013,"west virginia"
"7438",47,13,207667,2013,"west virginia"
"7439",47,14,229512,2013,"west virginia"
"7440",47,15,86812,2013,"west virginia"
"7441",47,16,1365452,2013,"west virginia"
"7442",47,17,297830,2013,"west virginia"
"7443",47,18,334998,2013,"west virginia"
"7444",47,19,827626,2013,"west virginia"
"7445",47,20,299626,2013,"west virginia"
"7446",47,21,723749,2013,"west virginia"
"7447",47,22,263968,2013,"west virginia"
"7448",47,23,69918,2013,"west virginia"
"7449",47,24,48968,2013,"west virginia"
"7450",47,NA,232168,2013,"west virginia"
"7451",48,1,1162830,2013,"wisconsin"
"7452",48,2,449250,2013,"wisconsin"
"7453",48,3,438738,2013,"wisconsin"
"7454",48,4,423297,2013,"wisconsin"
"7455",48,5,455687,2013,"wisconsin"
"7456",48,6,511332,2013,"wisconsin"
"7457",48,7,474469,2013,"wisconsin"
"7458",48,8,507546,2013,"wisconsin"
"7459",48,9,852860,2013,"wisconsin"
"7460",48,10,523557,2013,"wisconsin"
"7461",48,11,669601,2013,"wisconsin"
"7462",48,12,892494,2013,"wisconsin"
"7463",48,13,778030,2013,"wisconsin"
"7464",48,14,856520,2013,"wisconsin"
"7465",48,15,347843,2013,"wisconsin"
"7466",48,16,4161829,2013,"wisconsin"
"7467",48,17,827866,2013,"wisconsin"
"7468",48,18,1296733,2013,"wisconsin"
"7469",48,19,3501868,2013,"wisconsin"
"7470",48,20,1177956,2013,"wisconsin"
"7471",48,21,3129959,2013,"wisconsin"
"7472",48,22,1082000,2013,"wisconsin"
"7473",48,23,247542,2013,"wisconsin"
"7474",48,24,163642,2013,"wisconsin"
"7475",48,NA,1116522,2013,"wisconsin"
"7476",49,1,117429,2013,"wyoming"
"7477",49,2,60708,2013,"wyoming"
"7478",49,3,52043,2013,"wyoming"
"7479",49,4,49905,2013,"wyoming"
"7480",49,5,53609,2013,"wyoming"
"7481",49,6,52892,2013,"wyoming"
"7482",49,7,50828,2013,"wyoming"
"7483",49,8,52795,2013,"wyoming"
"7484",49,9,64418,2013,"wyoming"
"7485",49,10,50590,2013,"wyoming"
"7486",49,11,55017,2013,"wyoming"
"7487",49,12,64486,2013,"wyoming"
"7488",49,13,66845,2013,"wyoming"
"7489",49,14,88098,2013,"wyoming"
"7490",49,15,37119,2013,"wyoming"
"7491",49,16,422081,2013,"wyoming"
"7492",49,17,57704,2013,"wyoming"
"7493",49,18,173511,2013,"wyoming"
"7494",49,19,428811,2013,"wyoming"
"7495",49,20,183252,2013,"wyoming"
"7496",49,21,354782,2013,"wyoming"
"7497",49,22,117694,2013,"wyoming"
"7498",49,23,26973,2013,"wyoming"
"7499",49,24,22387,2013,"wyoming"
"7500",49,NA,152862,2013,"wyoming"
"7501",50,1,15713,2013,NA
"7502",50,2,8479,2013,NA
"7503",50,3,6502,2013,NA
"7504",50,4,6552,2013,NA
"7505",50,5,6693,2013,NA
"7506",50,6,7377,2013,NA
"7507",50,7,7423,2013,NA
"7508",50,8,7769,2013,NA
"7509",50,9,8079,2013,NA
"7510",50,10,8589,2013,NA
"7511",50,11,13745,2013,NA
"7512",50,12,13310,2013,NA
"7513",50,13,14498,2013,NA
"7514",50,14,16844,2013,NA
"7515",50,15,6628,2013,NA
"7516",50,16,135491,2013,NA
"7517",50,17,17656,2013,NA
"7518",50,18,31251,2013,NA
"7519",50,19,76504,2013,NA
"7520",50,20,39004,2013,NA
"7521",50,21,100826,2013,NA
"7522",50,22,43693,2013,NA
"7523",50,23,9105,2013,NA
"7524",50,24,7662,2013,NA
"7525",50,NA,16910,2013,NA
"7526",51,1,266639,2013,NA
"7527",51,2,126864,2013,NA
"7528",51,3,109157,2013,NA
"7529",51,4,106274,2013,NA
"7530",51,5,109126,2013,NA
"7531",51,6,115404,2013,NA
"7532",51,7,114548,2013,NA
"7533",51,8,124389,2013,NA
"7534",51,9,150568,2013,NA
"7535",51,10,143227,2013,NA
"7536",51,11,187588,2013,NA
"7537",51,12,190467,2013,NA
"7538",51,13,224536,2013,NA
"7539",51,14,241686,2013,NA
"7540",51,15,95066,2013,NA
"7541",51,16,1392389,2013,NA
"7542",51,17,249427,2013,NA
"7543",51,18,419158,2013,NA
"7544",51,19,1032251,2013,NA
"7545",51,20,426528,2013,NA
"7546",51,21,1227202,2013,NA
"7547",51,22,606726,2013,NA
"7548",51,23,135502,2013,NA
"7549",51,24,90100,2013,NA
"7550",51,NA,299477,2013,NA
"7551",53,1,253566,2013,NA
"7552",53,2,96135,2013,NA
"7553",53,3,91880,2013,NA
"7554",53,4,88495,2013,NA
"7555",53,5,93406,2013,NA
"7556",53,6,97206,2013,NA
"7557",53,7,97108,2013,NA
"7558",53,8,98889,2013,NA
"7559",53,9,137531,2013,NA
"7560",53,10,100385,2013,NA
"7561",53,11,137812,2013,NA
"7562",53,12,143456,2013,NA
"7563",53,13,158614,2013,NA
"7564",53,14,187216,2013,NA
